"","id","site","year","trt","hatch","alive","yday"
"3012","28r14","28",2014,0,187,1,198
"3013","28r14","28",2014,0,187,1,199
"3014","28r14","28",2014,0,187,1,200
"3015","28r14","28",2014,0,187,1,201
"3016","28r14","28",2014,0,187,1,202
"3017","28r14","28",2014,0,187,1,203
"3018","28r14","28",2014,0,187,1,204
"3019","28r14","28",2014,0,187,1,205
"3020","28r14","28",2014,0,187,1,206
"3021","28r14","28",2014,0,187,1,207
"3022","28r14","28",2014,0,187,1,208
"3023","28r14","28",2014,0,187,1,209
"3024","28r14","28",2014,0,187,1,210
"3025","28r14","28",2014,0,187,1,211
"3026","28r14","28",2014,0,187,1,212
"3027","28r14","28",2014,0,187,1,213
"3028","28r14","28",2014,0,187,1,214
"3029","28r14","28",2014,0,187,1,215
"3030","28r14","28",2014,0,187,1,216
"3031","28r17","28",2017,1,195,1,195
"3032","28r17","28",2017,1,195,1,196
"3033","28r17","28",2017,1,195,1,197
"3034","28r17","28",2017,1,195,1,198
"3035","28r17","28",2017,1,195,1,199
"3036","28r17","28",2017,1,195,1,200
"3037","28r17","28",2017,1,195,1,201
"3038","28r17","28",2017,1,195,1,202
"3039","28r17","28",2017,1,195,1,203
"3040","28r17","28",2017,1,195,1,204
"3041","28r17","28",2017,1,195,1,205
"3042","28r17","28",2017,1,195,1,206
"3043","28r17","28",2017,1,195,1,207
"3044","28r17","28",2017,1,195,1,208
"3045","28r17","28",2017,1,195,1,209
"3046","28r17","28",2017,1,195,1,210
"3047","28r17","28",2017,1,195,0,211
"3048","28r17","28",2017,1,195,0,212
"3049","28r17","28",2017,1,195,0,213
"3050","28r17","28",2017,1,195,0,214
"3051","28r17","28",2017,1,195,0,215
"3052","28r17","28",2017,1,195,0,216
"3053","28r17","28",2017,1,195,0,217
"3054","28r17","28",2017,1,195,0,218
"3055","28r17","28",2017,1,195,0,219
"3056","28r17","28",2017,1,195,0,220
"3057","28r17","28",2017,1,195,0,221
"3058","28r17","28",2017,1,195,0,222
"3059","28r17","28",2017,1,195,0,223
"3060","28r17","28",2017,1,195,0,224
"3061","30b15","30",2015,0,200,1,200
"3062","30b15","30",2015,0,200,1,201
"3063","30b15","30",2015,0,200,1,202
"3064","30b15","30",2015,0,200,1,203
"3065","30b15","30",2015,0,200,1,204
"3066","30b15","30",2015,0,200,1,205
"3067","30b15","30",2015,0,200,1,206
"3068","30b15","30",2015,0,200,1,207
"3069","30b15","30",2015,0,200,1,208
"3070","30b15","30",2015,0,200,1,209
"3071","30b15","30",2015,0,200,1,210
"3072","30b15","30",2015,0,200,1,211
"3073","30b15","30",2015,0,200,1,212
"3074","30b15","30",2015,0,200,1,213
"3075","30b15","30",2015,0,200,1,214
"3076","30b15","30",2015,0,200,1,215
"3077","30b15","30",2015,0,200,1,216
"3078","30b15","30",2015,0,200,1,217
"3079","30b15","30",2015,0,200,1,218
"3080","30b15","30",2015,0,200,1,219
"3081","30b15","30",2015,0,200,1,220
"3082","30b15","30",2015,0,200,1,221
"3083","30b15","30",2015,0,200,1,222
"3084","30b15","30",2015,0,200,1,223
"3085","30b15","30",2015,0,200,0,224
"3086","30b15","30",2015,0,200,0,225
"3087","30b15","30",2015,0,200,0,226
"3088","30b15","30",2015,0,200,0,227
"3089","30b15","30",2015,0,200,0,228
"3090","30b15","30",2015,0,200,0,229
"3091","30b16","30",2016,0,193,1,193
"3092","30b16","30",2016,0,193,1,194
"3093","30b16","30",2016,0,193,1,195
"3094","30b16","30",2016,0,193,1,196
"3095","30b16","30",2016,0,193,1,197
"3096","30b16","30",2016,0,193,1,198
"3097","30b16","30",2016,0,193,1,199
"3098","30b16","30",2016,0,193,1,200
"3099","30b16","30",2016,0,193,1,201
"3100","30b16","30",2016,0,193,1,202
"3101","30b16","30",2016,0,193,1,203
"3102","30b16","30",2016,0,193,1,204
"3103","30b16","30",2016,0,193,1,205
"3104","30b16","30",2016,0,193,1,206
"3105","30b16","30",2016,0,193,1,207
"3106","30b16","30",2016,0,193,1,208
"3107","30b16","30",2016,0,193,1,209
"3108","30b16","30",2016,0,193,1,210
"3109","30b16","30",2016,0,193,1,211
"3110","30b16","30",2016,0,193,1,212
"3111","30b16","30",2016,0,193,1,213
"3112","30b16","30",2016,0,193,1,214
"3113","30b16","30",2016,0,193,1,215
"3114","30b16","30",2016,0,193,1,216
"3115","30b16","30",2016,0,193,1,217
"3116","30b16","30",2016,0,193,1,218
"3117","30b16","30",2016,0,193,1,219
"3118","30b16","30",2016,0,193,1,220
"3119","30b16","30",2016,0,193,1,221
"3120","30b16","30",2016,0,193,1,222
"3121","30b17","30",2017,1,193,1,193
"3122","30b17","30",2017,1,193,1,194
"3123","30b17","30",2017,1,193,1,195
"3124","30b17","30",2017,1,193,1,196
"3125","30b17","30",2017,1,193,1,197
"3126","30b17","30",2017,1,193,1,198
"3127","30b17","30",2017,1,193,1,199
"3128","30b17","30",2017,1,193,1,200
"3129","30b17","30",2017,1,193,1,201
"3130","30b17","30",2017,1,193,1,202
"3131","30b17","30",2017,1,193,1,203
"3132","30b17","30",2017,1,193,1,204
"3133","30b17","30",2017,1,193,1,205
"3134","30b17","30",2017,1,193,1,206
"3135","30b17","30",2017,1,193,1,207
"3136","30b17","30",2017,1,193,1,208
"3137","30b17","30",2017,1,193,1,209
"3138","30b17","30",2017,1,193,1,210
"3139","30b17","30",2017,1,193,1,211
"3140","30b17","30",2017,1,193,1,212
"3141","30b17","30",2017,1,193,1,213
"3142","30b17","30",2017,1,193,1,214
"3143","30b17","30",2017,1,193,1,215
"3144","30b17","30",2017,1,193,1,216
"3145","30b17","30",2017,1,193,1,217
"3146","30b17","30",2017,1,193,1,218
"3147","30b17","30",2017,1,193,1,219
"3148","30b17","30",2017,1,193,1,220
"3149","30b17","30",2017,1,193,1,221
"3150","30b17","30",2017,1,193,1,222
"3151","30bk16","30",2016,0,196,1,196
"3152","30bk16","30",2016,0,196,1,197
"3153","30bk16","30",2016,0,196,1,198
"3154","30bk16","30",2016,0,196,1,199
"3155","30bk16","30",2016,0,196,0,200
"3156","30bk16","30",2016,0,196,0,201
"3157","30bk16","30",2016,0,196,0,202
"3158","30bk16","30",2016,0,196,0,203
"3159","30bk16","30",2016,0,196,0,204
"3160","30bk16","30",2016,0,196,0,205
"3161","30bk16","30",2016,0,196,0,206
"3162","30bk16","30",2016,0,196,0,207
"3163","30bk16","30",2016,0,196,0,208
"3164","30bk16","30",2016,0,196,0,209
"3165","30bk16","30",2016,0,196,0,210
"3166","30bk16","30",2016,0,196,0,211
"3167","30bk16","30",2016,0,196,0,212
"3168","30bk16","30",2016,0,196,0,213
"3169","30bk16","30",2016,0,196,0,214
"3170","30bk16","30",2016,0,196,0,215
"3171","30bk16","30",2016,0,196,0,216
"3172","30bk16","30",2016,0,196,0,217
"3173","30bk16","30",2016,0,196,0,218
"3174","30bk16","30",2016,0,196,0,219
"3175","30bk16","30",2016,0,196,0,220
"3176","30bk16","30",2016,0,196,0,221
"3177","30bk16","30",2016,0,196,0,222
"3178","30bk16","30",2016,0,196,0,223
"3179","30bk16","30",2016,0,196,0,224
"3180","30bk16","30",2016,0,196,0,225
"3181","30g14","30",2015,1,198,1,198
"3182","30g14","30",2015,1,198,1,199
"3183","30g14","30",2015,1,198,1,200
"3184","30g14","30",2015,1,198,1,201
"3185","30g14","30",2015,1,198,1,202
"3186","30g14","30",2015,1,198,1,203
"3187","30g14","30",2015,1,198,1,204
"3188","30g14","30",2015,1,198,1,205
"3189","30g14","30",2015,1,198,1,206
"3190","30g14","30",2015,1,198,1,207
"3191","30g14","30",2015,1,198,1,208
"3192","30g14","30",2015,1,198,1,209
"3193","30g14","30",2015,1,198,1,210
"3194","30g14","30",2015,1,198,1,211
"3195","30g14","30",2015,1,198,1,212
"3196","30g14","30",2015,1,198,1,213
"3197","30g14","30",2015,1,198,1,214
"3198","30g14","30",2015,1,198,1,215
"3199","30g14","30",2015,1,198,1,216
"3200","30g14","30",2015,1,198,1,217
"3201","30g14","30",2015,1,198,1,218
"3202","30g14","30",2015,1,198,1,219
"3203","30g14","30",2015,1,198,1,220
"3204","30g14","30",2015,1,198,1,221
"3205","30g14","30",2015,1,198,1,222
"3206","30g14","30",2015,1,198,1,223
"3207","30g14","30",2015,1,198,1,224
"3208","30g14","30",2015,1,198,1,225
"3209","30g14","30",2015,1,198,1,226
"3210","30g14","30",2015,1,198,1,227
"3211","30g16","30",2016,0,194,1,194
"3212","30g16","30",2016,0,194,1,195
"3213","30g16","30",2016,0,194,1,196
"3214","30g16","30",2016,0,194,1,197
"3215","30g16","30",2016,0,194,1,198
"3216","30g16","30",2016,0,194,1,199
"3217","30g16","30",2016,0,194,1,200
"3218","30g16","30",2016,0,194,1,201
"3219","30g16","30",2016,0,194,1,202
"3220","30g16","30",2016,0,194,1,203
"3221","30g16","30",2016,0,194,1,204
"3222","30g16","30",2016,0,194,1,205
"3223","30g16","30",2016,0,194,1,206
"3224","30g16","30",2016,0,194,1,207
"3225","30g16","30",2016,0,194,1,208
"3226","30g16","30",2016,0,194,1,209
"3227","30g16","30",2016,0,194,1,210
"3228","30g16","30",2016,0,194,1,211
"3229","30g16","30",2016,0,194,1,212
"3230","30g16","30",2016,0,194,1,213
"3231","30g16","30",2016,0,194,1,214
"3232","30g16","30",2016,0,194,1,215
"3233","30g16","30",2016,0,194,1,216
"3234","30g16","30",2016,0,194,1,217
"3235","30g16","30",2016,0,194,0,218
"3236","30g16","30",2016,0,194,0,219
"3237","30g16","30",2016,0,194,0,220
"3238","30g16","30",2016,0,194,0,221
"3239","30g16","30",2016,0,194,0,222
"3240","30g16","30",2016,0,194,0,223
"3241","30g17","30",2017,1,194,1,194
"3242","30g17","30",2017,1,194,1,195
"3243","30g17","30",2017,1,194,1,196
"3244","30g17","30",2017,1,194,1,197
"3245","30g17","30",2017,1,194,1,198
"3246","30g17","30",2017,1,194,1,199
"3247","30g17","30",2017,1,194,1,200
"3248","30g17","30",2017,1,194,1,201
"3249","30g17","30",2017,1,194,1,202
"3250","30g17","30",2017,1,194,1,203
"3251","30g17","30",2017,1,194,1,204
"3252","30g17","30",2017,1,194,1,205
"3253","30g17","30",2017,1,194,1,206
"3254","30g17","30",2017,1,194,1,207
"3255","30g17","30",2017,1,194,1,208
"3256","30g17","30",2017,1,194,1,209
"3257","30g17","30",2017,1,194,1,210
"3258","30g17","30",2017,1,194,1,211
"3259","30g17","30",2017,1,194,1,212
"3260","30g17","30",2017,1,194,1,213
"3261","30g17","30",2017,1,194,1,214
"3262","30g17","30",2017,1,194,1,215
"3263","30g17","30",2017,1,194,1,216
"3264","30g17","30",2017,1,194,1,217
"3265","30g17","30",2017,1,194,1,218
"3266","30g17","30",2017,1,194,1,219
"3267","30g17","30",2017,1,194,1,220
"3268","30g17","30",2017,1,194,1,221
"3269","30g17","30",2017,1,194,1,222
"3270","30g17","30",2017,1,194,1,223
"3271","30r15","30",2015,1,198,1,198
"3272","30r15","30",2015,1,198,1,199
"3273","30r15","30",2015,1,198,1,200
"3274","30r15","30",2015,1,198,1,201
"3275","30r15","30",2015,1,198,1,202
"3276","30r15","30",2015,1,198,1,203
"3277","30r15","30",2015,1,198,1,204
"3278","30r15","30",2015,1,198,1,205
"3279","30r15","30",2015,1,198,1,206
"3280","30r15","30",2015,1,198,1,207
"3281","30r15","30",2015,1,198,1,208
"3282","30r15","30",2015,1,198,1,209
"3283","30r15","30",2015,1,198,1,210
"3284","30r15","30",2015,1,198,1,211
"3285","30r15","30",2015,1,198,1,212
"3286","30r15","30",2015,1,198,1,213
"3287","30r15","30",2015,1,198,1,214
"3288","30r15","30",2015,1,198,1,215
"3289","30r15","30",2015,1,198,1,216
"3290","30r15","30",2015,1,198,1,217
"3291","30r15","30",2015,1,198,1,218
"3292","30r15","30",2015,1,198,1,219
"3293","30r15","30",2015,1,198,1,220
"3294","30r15","30",2015,1,198,1,221
"3295","30r15","30",2015,1,198,1,222
"3296","30r15","30",2015,1,198,1,223
"3297","30r15","30",2015,1,198,1,224
"3298","30r15","30",2015,1,198,1,225
"3299","30r15","30",2015,1,198,1,226
"3300","30r15","30",2015,1,198,1,227
"3301","30r16","30",2016,0,193,1,193
"3302","30r16","30",2016,0,193,1,194
"3303","30r16","30",2016,0,193,1,195
"3304","30r16","30",2016,0,193,1,196
"3305","30r16","30",2016,0,193,1,197
"3306","30r16","30",2016,0,193,1,198
"3307","30r16","30",2016,0,193,1,199
"3308","30r16","30",2016,0,193,1,200
"3309","30r16","30",2016,0,193,1,201
"3310","30r16","30",2016,0,193,1,202
"3311","30r16","30",2016,0,193,1,203
"3312","30r16","30",2016,0,193,1,204
"3313","30r16","30",2016,0,193,1,205
"3314","30r16","30",2016,0,193,1,206
"3315","30r16","30",2016,0,193,1,207
"3316","30r16","30",2016,0,193,1,208
"3317","30r16","30",2016,0,193,1,209
"3318","30r16","30",2016,0,193,1,210
"3319","30r16","30",2016,0,193,1,211
"3320","30r16","30",2016,0,193,1,212
"3321","30r16","30",2016,0,193,1,213
"3322","30r16","30",2016,0,193,1,214
"3323","30r16","30",2016,0,193,1,215
"3324","30r16","30",2016,0,193,1,216
"3325","30r16","30",2016,0,193,1,217
"3326","30r16","30",2016,0,193,1,218
"3327","30r16","30",2016,0,193,1,219
"3328","30r16","30",2016,0,193,1,220
"3329","30r16","30",2016,0,193,1,221
"3330","30r16","30",2016,0,193,1,222
"3331","30r17","30",2017,1,193,1,193
"3332","30r17","30",2017,1,193,1,194
"3333","30r17","30",2017,1,193,1,195
"3334","30r17","30",2017,1,193,1,196
"3335","30r17","30",2017,1,193,1,197
"3336","30r17","30",2017,1,193,1,198
"3337","30r17","30",2017,1,193,1,199
"3338","30r17","30",2017,1,193,1,200
"3339","30r17","30",2017,1,193,1,201
"3340","30r17","30",2017,1,193,1,202
"3341","30r17","30",2017,1,193,1,203
"3342","30r17","30",2017,1,193,1,204
"3343","30r17","30",2017,1,193,1,205
"3344","30r17","30",2017,1,193,1,206
"3345","30r17","30",2017,1,193,1,207
"3346","30r17","30",2017,1,193,1,208
"3347","30r17","30",2017,1,193,1,209
"3348","30r17","30",2017,1,193,1,210
"3349","30r17","30",2017,1,193,1,211
"3350","30r17","30",2017,1,193,1,212
"3351","30r17","30",2017,1,193,1,213
"3352","30r17","30",2017,1,193,1,214
"3353","30r17","30",2017,1,193,1,215
"3354","30r17","30",2017,1,193,1,216
"3355","30r17","30",2017,1,193,1,217
"3356","30r17","30",2017,1,193,1,218
"3357","30r17","30",2017,1,193,1,219
"3358","30r17","30",2017,1,193,1,220
"3359","30r17","30",2017,1,193,1,221
"3360","30r17","30",2017,1,193,1,222
"3361","31b13","31",2013,0,204,1,204
"3362","31b13","31",2013,0,204,1,205
"3363","31b13","31",2013,0,204,1,206
"3364","31b13","31",2013,0,204,1,207
"3365","31b13","31",2013,0,204,1,208
"3366","31b13","31",2013,0,204,1,209
"3367","31b13","31",2013,0,204,1,210
"3368","31b13","31",2013,0,204,1,211
"3369","31b13","31",2013,0,204,1,212
"3370","31b13","31",2013,0,204,1,213
"3371","31b13","31",2013,0,204,1,214
"3372","31b13","31",2013,0,204,1,215
"3373","31b13","31",2013,0,204,1,216
"3374","31b13","31",2013,0,204,1,217
"3375","31b13","31",2013,0,204,1,218
"3376","31b13","31",2013,0,204,1,219
"3377","31b13","31",2013,0,204,1,220
"3378","31b13","31",2013,0,204,1,221
"3379","31b13","31",2013,0,204,1,222
"3380","31b13","31",2013,0,204,1,223
"3381","31b13","31",2013,0,204,1,224
"3382","31b13","31",2013,0,204,1,225
"3383","31b13","31",2013,0,204,1,226
"3384","31b13","31",2013,0,204,1,227
"3385","31b13","31",2013,0,204,1,228
"3386","31b13","31",2013,0,204,1,229
"3387","31b13","31",2013,0,204,1,230
"3388","31b13","31",2013,0,204,1,231
"3389","31b13","31",2013,0,204,1,232
"3390","31b13","31",2013,0,204,1,233
"3391","31b16","31",2016,1,201,1,201
"3392","31b16","31",2016,1,201,1,202
"3393","31b16","31",2016,1,201,1,203
"3394","31b16","31",2016,1,201,1,204
"3395","31b16","31",2016,1,201,1,205
"3396","31b16","31",2016,1,201,1,206
"3397","31b16","31",2016,1,201,1,207
"3398","31b16","31",2016,1,201,1,208
"3399","31b16","31",2016,1,201,1,209
"3400","31b16","31",2016,1,201,1,210
"3401","31b16","31",2016,1,201,1,211
"3402","31b16","31",2016,1,201,1,212
"3403","31b16","31",2016,1,201,1,213
"3404","31b16","31",2016,1,201,1,214
"3405","31b16","31",2016,1,201,1,215
"3406","31b16","31",2016,1,201,1,216
"3407","31b16","31",2016,1,201,1,217
"3408","31b16","31",2016,1,201,1,218
"3409","31b16","31",2016,1,201,1,219
"3410","31b16","31",2016,1,201,1,220
"3411","31b16","31",2016,1,201,1,221
"3412","31b16","31",2016,1,201,1,222
"3413","31b16","31",2016,1,201,1,223
"3414","31b16","31",2016,1,201,1,224
"3415","31b16","31",2016,1,201,1,225
"3416","31b16","31",2016,1,201,1,226
"3417","31b16","31",2016,1,201,1,227
"3418","31b16","31",2016,1,201,1,228
"3419","31b16","31",2016,1,201,1,229
"3420","31b16","31",2016,1,201,1,230
"3421","31b17","31",2017,1,197,1,197
"3422","31b17","31",2017,1,197,1,198
"3423","31b17","31",2017,1,197,1,199
"3424","31b17","31",2017,1,197,1,200
"3425","31b17","31",2017,1,197,1,201
"3426","31b17","31",2017,1,197,1,202
"3427","31b17","31",2017,1,197,1,203
"3428","31b17","31",2017,1,197,1,204
"3429","31b17","31",2017,1,197,1,205
"3430","31b17","31",2017,1,197,1,206
"3431","31b17","31",2017,1,197,1,207
"3432","31b17","31",2017,1,197,1,208
"3433","31b17","31",2017,1,197,1,209
"3434","31b17","31",2017,1,197,1,210
"3435","31b17","31",2017,1,197,0,211
"3436","31b17","31",2017,1,197,0,212
"3437","31b17","31",2017,1,197,0,213
"3438","31b17","31",2017,1,197,0,214
"3439","31b17","31",2017,1,197,0,215
"3440","31b17","31",2017,1,197,0,216
"3441","31b17","31",2017,1,197,0,217
"3442","31b17","31",2017,1,197,0,218
"3443","31b17","31",2017,1,197,0,219
"3444","31b17","31",2017,1,197,0,220
"3445","31b17","31",2017,1,197,0,221
"3446","31b17","31",2017,1,197,0,222
"3447","31b17","31",2017,1,197,0,223
"3448","31b17","31",2017,1,197,0,224
"3449","31b17","31",2017,1,197,0,225
"3450","31b17","31",2017,1,197,0,226
"3451","31bk13","31",2013,0,207,1,207
"3452","31bk13","31",2013,0,207,1,208
"3453","31bk13","31",2013,0,207,1,209
"3454","31bk13","31",2013,0,207,1,210
"3455","31bk13","31",2013,0,207,1,211
"3456","31bk13","31",2013,0,207,1,212
"3457","31bk13","31",2013,0,207,1,213
"3458","31bk13","31",2013,0,207,1,214
"3459","31bk13","31",2013,0,207,1,215
"3460","31bk13","31",2013,0,207,1,216
"3461","31bk13","31",2013,0,207,1,217
"3462","31bk13","31",2013,0,207,1,218
"3463","31bk13","31",2013,0,207,1,219
"3464","31bk13","31",2013,0,207,1,220
"3465","31bk13","31",2013,0,207,1,221
"3466","31bk13","31",2013,0,207,1,222
"3467","31bk13","31",2013,0,207,1,223
"3468","31bk13","31",2013,0,207,1,224
"3469","31bk13","31",2013,0,207,0,225
"3470","31bk13","31",2013,0,207,0,226
"3471","31bk13","31",2013,0,207,0,227
"3472","31bk13","31",2013,0,207,0,228
"3473","31bk13","31",2013,0,207,0,229
"3474","31bk13","31",2013,0,207,0,230
"3475","31bk13","31",2013,0,207,0,231
"3476","31bk13","31",2013,0,207,0,232
"3477","31bk13","31",2013,0,207,0,233
"3478","31bk13","31",2013,0,207,0,234
"3479","31bk13","31",2013,0,207,0,235
"3480","31bk13","31",2013,0,207,0,236
"3481","31g13","31",2013,0,203,1,203
"3482","31g13","31",2013,0,203,1,204
"3483","31g13","31",2013,0,203,1,205
"3484","31g13","31",2013,0,203,1,206
"3485","31g13","31",2013,0,203,1,207
"3486","31g13","31",2013,0,203,1,208
"3487","31g13","31",2013,0,203,1,209
"3488","31g13","31",2013,0,203,1,210
"3489","31g13","31",2013,0,203,1,211
"3490","31g13","31",2013,0,203,1,212
"3491","31g13","31",2013,0,203,1,213
"3492","31g13","31",2013,0,203,1,214
"3493","31g13","31",2013,0,203,1,215
"3494","31g13","31",2013,0,203,1,216
"3495","31g13","31",2013,0,203,1,217
"3496","31g13","31",2013,0,203,1,218
"3497","31g13","31",2013,0,203,1,219
"3498","31g13","31",2013,0,203,1,220
"3499","31g13","31",2013,0,203,1,221
"3500","31g13","31",2013,0,203,1,222
"3501","31g13","31",2013,0,203,1,223
"3502","31g13","31",2013,0,203,1,224
"3503","31g13","31",2013,0,203,1,225
"3504","31g13","31",2013,0,203,1,226
"3505","31g13","31",2013,0,203,1,227
"3506","31g13","31",2013,0,203,1,228
"3507","31g13","31",2013,0,203,1,229
"3508","31g13","31",2013,0,203,1,230
"3509","31g13","31",2013,0,203,1,231
"3510","31g13","31",2013,0,203,1,232
"3511","31g16","31",2016,1,201,1,201
"3512","31g16","31",2016,1,201,1,202
"3513","31g16","31",2016,1,201,1,203
"3514","31g16","31",2016,1,201,1,204
"3515","31g16","31",2016,1,201,1,205
"3516","31g16","31",2016,1,201,1,206
"3517","31g16","31",2016,1,201,1,207
"3518","31g16","31",2016,1,201,1,208
"3519","31g16","31",2016,1,201,1,209
"3520","31g16","31",2016,1,201,0,210
"3521","31g16","31",2016,1,201,0,211
"3522","31g16","31",2016,1,201,0,212
"3523","31g16","31",2016,1,201,0,213
"3524","31g16","31",2016,1,201,0,214
"3525","31g16","31",2016,1,201,0,215
"3526","31g16","31",2016,1,201,0,216
"3527","31g16","31",2016,1,201,0,217
"3528","31g16","31",2016,1,201,0,218
"3529","31g16","31",2016,1,201,0,219
"3530","31g16","31",2016,1,201,0,220
"3531","31g16","31",2016,1,201,0,221
"3532","31g16","31",2016,1,201,0,222
"3533","31g16","31",2016,1,201,0,223
"3534","31g16","31",2016,1,201,0,224
"3535","31g16","31",2016,1,201,0,225
"3536","31g16","31",2016,1,201,0,226
"3537","31g16","31",2016,1,201,0,227
"3538","31g16","31",2016,1,201,0,228
"3539","31g16","31",2016,1,201,0,229
"3540","31g16","31",2016,1,201,0,230
"3541","31g17","31",2017,1,199,1,199
"3542","31g17","31",2017,1,199,1,200
"3543","31g17","31",2017,1,199,1,201
"3544","31g17","31",2017,1,199,1,202
"3545","31g17","31",2017,1,199,1,203
"3546","31g17","31",2017,1,199,1,204
"3547","31g17","31",2017,1,199,1,205
"3548","31g17","31",2017,1,199,1,206
"3549","31g17","31",2017,1,199,1,207
"3550","31g17","31",2017,1,199,1,208
"3551","31g17","31",2017,1,199,1,209
"3552","31g17","31",2017,1,199,1,210
"3553","31g17","31",2017,1,199,0,211
"3554","31g17","31",2017,1,199,0,212
"3555","31g17","31",2017,1,199,0,213
"3556","31g17","31",2017,1,199,0,214
"3557","31g17","31",2017,1,199,0,215
"3558","31g17","31",2017,1,199,0,216
"3559","31g17","31",2017,1,199,0,217
"3560","31g17","31",2017,1,199,0,218
"3561","31g17","31",2017,1,199,0,219
"3562","31g17","31",2017,1,199,0,220
"3563","31g17","31",2017,1,199,0,221
"3564","31g17","31",2017,1,199,0,222
"3565","31g17","31",2017,1,199,0,223
"3566","31g17","31",2017,1,199,0,224
"3567","31g17","31",2017,1,199,0,225
"3568","31g17","31",2017,1,199,0,226
"3569","31g17","31",2017,1,199,0,227
"3570","31g17","31",2017,1,199,0,228
"3571","31r13","31",2013,0,202,1,202
"3572","31r13","31",2013,0,202,1,203
"3573","31r13","31",2013,0,202,1,204
"3574","31r13","31",2013,0,202,1,205
"3575","31r13","31",2013,0,202,1,206
"3576","31r13","31",2013,0,202,1,207
"3577","31r13","31",2013,0,202,1,208
"3578","31r13","31",2013,0,202,1,209
"3579","31r13","31",2013,0,202,1,210
"3580","31r13","31",2013,0,202,1,211
"3581","31r13","31",2013,0,202,1,212
"3582","31r13","31",2013,0,202,1,213
"3583","31r13","31",2013,0,202,1,214
"3584","31r13","31",2013,0,202,1,215
"3585","31r13","31",2013,0,202,1,216
"3586","31r13","31",2013,0,202,1,217
"3587","31r13","31",2013,0,202,1,218
"3588","31r13","31",2013,0,202,1,219
"3589","31r13","31",2013,0,202,1,220
"3590","31r13","31",2013,0,202,1,221
"3591","31r13","31",2013,0,202,1,222
"3592","31r13","31",2013,0,202,1,223
"3593","31r13","31",2013,0,202,1,224
"3594","31r13","31",2013,0,202,1,225
"3595","31r13","31",2013,0,202,1,226
"3596","31r13","31",2013,0,202,1,227
"3597","31r13","31",2013,0,202,1,228
"3598","31r13","31",2013,0,202,1,229
"3599","31r13","31",2013,0,202,1,230
"3600","31r13","31",2013,0,202,1,231
"3601","31r16","31",2016,1,201,1,201
"3602","31r16","31",2016,1,201,1,202
"3603","31r16","31",2016,1,201,1,203
"3604","31r16","31",2016,1,201,1,204
"3605","31r16","31",2016,1,201,1,205
"3606","31r16","31",2016,1,201,1,206
"3607","31r16","31",2016,1,201,1,207
"3608","31r16","31",2016,1,201,1,208
"3609","31r16","31",2016,1,201,1,209
"3610","31r16","31",2016,1,201,1,210
"3611","31r16","31",2016,1,201,1,211
"3612","31r16","31",2016,1,201,1,212
"3613","31r16","31",2016,1,201,1,213
"3614","31r16","31",2016,1,201,1,214
"3615","31r16","31",2016,1,201,1,215
"3616","31r16","31",2016,1,201,1,216
"3617","31r16","31",2016,1,201,1,217
"3618","31r16","31",2016,1,201,1,218
"3619","31r16","31",2016,1,201,1,219
"3620","31r16","31",2016,1,201,1,220
"3621","31r16","31",2016,1,201,1,221
"3622","31r16","31",2016,1,201,1,222
"3623","31r16","31",2016,1,201,1,223
"3624","31r16","31",2016,1,201,1,224
"3625","31r16","31",2016,1,201,1,225
"3626","31r16","31",2016,1,201,1,226
"3627","31r16","31",2016,1,201,1,227
"3628","31r16","31",2016,1,201,1,228
"3629","31r16","31",2016,1,201,1,229
"3630","31r16","31",2016,1,201,1,230
"3631","31r17","31",2017,1,196,1,196
"3632","31r17","31",2017,1,196,1,197
"3633","31r17","31",2017,1,196,1,198
"3634","31r17","31",2017,1,196,1,199
"3635","31r17","31",2017,1,196,1,200
"3636","31r17","31",2017,1,196,1,201
"3637","31r17","31",2017,1,196,1,202
"3638","31r17","31",2017,1,196,1,203
"3639","31r17","31",2017,1,196,1,204
"3640","31r17","31",2017,1,196,1,205
"3641","31r17","31",2017,1,196,1,206
"3642","31r17","31",2017,1,196,1,207
"3643","31r17","31",2017,1,196,1,208
"3644","31r17","31",2017,1,196,1,209
"3645","31r17","31",2017,1,196,1,210
"3646","31r17","31",2017,1,196,0,211
"3647","31r17","31",2017,1,196,0,212
"3648","31r17","31",2017,1,196,0,213
"3649","31r17","31",2017,1,196,0,214
"3650","31r17","31",2017,1,196,0,215
"3651","31r17","31",2017,1,196,0,216
"3652","31r17","31",2017,1,196,0,217
"3653","31r17","31",2017,1,196,0,218
"3654","31r17","31",2017,1,196,0,219
"3655","31r17","31",2017,1,196,0,220
"3656","31r17","31",2017,1,196,0,221
"3657","31r17","31",2017,1,196,0,222
"3658","31r17","31",2017,1,196,0,223
"3659","31r17","31",2017,1,196,0,224
"3660","31r17","31",2017,1,196,0,225
"3661","33b13","33",2013,1,193,1,193
"3662","33b13","33",2013,1,193,1,194
"3663","33b13","33",2013,1,193,1,195
"3664","33b13","33",2013,1,193,1,196
"3665","33b13","33",2013,1,193,1,197
"3666","33b13","33",2013,1,193,1,198
"3667","33b13","33",2013,1,193,1,199
"3668","33b13","33",2013,1,193,1,200
"3669","33b13","33",2013,1,193,1,201
"3670","33b13","33",2013,1,193,1,202
"3671","33b13","33",2013,1,193,1,203
"3672","33b13","33",2013,1,193,1,204
"3673","33b13","33",2013,1,193,1,205
