ind,nest,chick,treatment,survival,brood,hatch,sex,year,cond,asynchrony,july,age,weight,tarsus,headbill,culmen,tc,tarsusratio,runt2,runt3,runt4,runt,c,y
8b17,8,blue,0,1,NA,2,,2017,,NA,NA,15,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
8b17,8,blue,0,1,NA,2,,2017,,NA,NA,20,774,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
8b17,8,blue,0,1,NA,2,,2017,,NA,NA,25,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
8r17,8,red,0,1,NA,1,,2017,,NA,NA,5,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
8r17,8,red,0,1,NA,1,,2017,,NA,NA,17,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
8r17,8,red,0,1,NA,1,,2017,,NA,NA,22,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
8r17,8,red,0,1,NA,1,,2017,,NA,NA,27,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
97b17,97,blue,1,1,NA,2,,2017,,NA,NA,3,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
97b17,97,blue,1,1,NA,2,,2017,,NA,NA,8,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
97b17,97,blue,1,1,NA,2,,2017,,NA,NA,13,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
97b17,97,blue,1,1,NA,2,,2017,,NA,NA,18,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
97bk17,97,black,1,1,NA,4,,2017,,NA,NA,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
97bk17,97,black,1,1,NA,4,,2017,,NA,NA,6,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
97bk17,97,black,1,1,NA,4,,2017,,NA,NA,11,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
97bk17,97,black,1,1,NA,4,,2017,,NA,NA,16,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
97g17,97,green,1,1,NA,3,,2017,,NA,NA,2,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
97g17,97,green,1,1,NA,3,,2017,,NA,NA,7,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
97g17,97,green,1,1,NA,3,,2017,,NA,NA,12,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
97g17,97,green,1,1,NA,3,,2017,,NA,NA,17,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
97r17,97,red,1,1,NA,1,,2017,,NA,NA,3,62.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
97r17,97,red,1,1,NA,1,,2017,,NA,NA,8,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
97r17,97,red,1,1,NA,1,,2017,,NA,NA,13,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
97r17,97,red,1,1,NA,1,,2017,,NA,NA,18,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
97r17,97,red,1,1,NA,1,,2017,,NA,NA,23,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
97r17,97,red,1,1,NA,1,,2017,,NA,NA,28,866,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
100b17,100,blue,0,0,,2,,2017,,,,2,45,,,,,,,,,,,
100b17,100,blue,0,0,,2,,2017,,,,8,181,,,,,,,,,,,
100b17,100,blue,0,0,,2,,2017,,,,15,418,,,,,,,,,,,
100r17,100,red,0,0,,1,,2017,,,,2,51,,,,,,,,,,,
100r17,100,red,0,0,,1,,2017,,,,8,216,,,,,,,,,,,
100r17,100,red,0,0,,1,,2017,,,,15,447,,,,,,,,,,,
100g17,100,green,0,0,,3,,2017,,,,1,36,,,,,,,,,,,
100g17,100,green,0,0,3,3,,2017,,,,7,167,,,,,,,,,,,
100g17,100,green,0,0,3,3,,2017,,,,14,446,,,,,,,,,,,
100bk17,100,white,0,0,,4,,2017,,,,6,145,,,,,,,,,,,
100bk17,100,white,0,0,4,4,,2017,,,,13,261,,,,,,,,,,,
12r17,12,red,0,0,,1,,2017,,,,4,69,,,,,,,,,,,
12r17,12,red,0,0,1,1,,2017,,,,9,229,,,,,,,,,,,
12r17,12,red,0,0,1,1,,2017,,,,14,448,,,,,,,,,,,
12r17,12,red,0,0,1,1,,2017,,,,19,564,,,,,,,,,,,
147r17,147,red,0,0,,1,,2017,,,,2,31,,,,,,,,,,,
147b17,147,blue,0,0,,2,,2017,,,,2,30,,,,,,,,,,,
147b17,147,blue,0,0,2,2,,2017,,,,4,37,,,,,,,,,,,
19b17,19,blue,0,0,,2,,2017,,,,10,221,,,,,,,,,,,
19b17,19,blue,0,0,2,2,,2017,,,,15,479,,,,,,,,,,,
19g17,19,green,0,0,,3,,2017,,,,9,191,,,,,,,,,,,
19g17,19,green,0,0,3,3,,2017,,,,14,374,,,,,,,,,,,
19bk17,19,white,0,0,,4,,2017,,,,9,178,,,,,,,,,,,
19bk17,19,white,0,0,,4,,2017,,,,14,413,,,,,,,,,,,
1b17,1,blue,1,0,,2,,2017,,,,3,58,,,,,,,,,,,
1b17,1,blue,1,0,,2,,2017,,,,7,150,,,,,,,,,,,
1b17,1,blue,1,0,,2,,2017,,,,11,280,,,,,,,,,,,
1b17,1,blue,1,0,,2,,2017,,,,17,499,,,,,,,,,,,
1bk17,1,black,1,0,,4,,2017,,,,1,34,,,,,,,,,,,
1bk17,1,black,1,0,,4,,2017,,,,5,77,,,,,,,,,,,
1bk17,1,black,1,0,,4,,2017,,,,9,174,,,,,,,,,,,
1bk17,1,black,1,0,,4,,2017,,,,15,464,,,,,,,,,,,
28r17,28,red,1,0,,1,,2017,,,,3,75,,,,,,,,,,,
28r17,28,red,1,0,,1,,2017,,,,8,233,,,,,,,,,,,
28r17,28,red,1,0,,1,,2017,,,,14,495,,,,,,,,,,,
28b17,28,blue,1,0,,2,,2017,,,,3,62,,,,,,,,,,,
28b17,28,blue,1,0,,2,,2017,,,,8,184,,,,,,,,,,,
28g17,28,green,1,0,,3,,2017,,,,2,56,,,,,,,,,,,
28g17,28,green,1,0,,3,,2017,,,,7,160,,,,,,,,,,,
28bk17,28,black,1,0,,4,,2017,,,,1,34,,,,,,,,,,,
28bk17,28,black,1,0,,4,,2017,,,,6,127,,,,,,,,,,,
75r17,75,red,0,1,,1,,2017,,,,7,175,,,,,,,,,,,
75r17,75,red,0,1,,1,f,2017,,,,12,434,,,,,,,,,,,
75r17,75,red,0,1,,1,f,2017,,,,18,707,,,,,,,,,,,
75r17,75,red,0,1,,1,f,2017,,,,24,865,,,,,,,,,,,
75b17,75,blue,0,1,,2,m,2017,,,,5,107,,,,,,,,,,,
75b17,75,blue,0,1,,2,m,2017,,,,10,329,,,,,,,,,,,
75b17,75,blue,0,1,,2,m,2017,,,,16,46,,,,,,,,,,,
75b17,75,blue,0,1,,2,m,2017,,,,22,578,,,,,,,,,,,
75g17,75,green,0,1,,3,f,2017,,,,4,84,,,,,,,,,,,
75g17,75,green,0,1,,3,f,2017,,,,9,266,,,,,,,,,,,
75g17,75,green,0,1,,3,f,2017,,,,15,540,,,,,,,,,,,
75g17,75,green,0,1,,3,f,2017,,,,21,736,,,,,,,,,,,
98r17,98,red,0,1,,1,m,2017,,,,7,168,,,,,,,,,,,
98r17,98,red,0,1,,1,m,2017,,,,24,636,,,,,,,,,,,
98b17,98,blue,0,1,,2,m,2017,,,,6,137,,,,,,,,,,,
98b17,98,blue,0,1,,2,m,2017,,,,23,618,,,,,,,,,,,
98g17,98,green,0,1,,3,f,2017,,,,6,131,,,,,,,,,,,
98g17,98,green,0,1,,3,f,2017,,,,23,902,,,,,,,,,,,
98bk17,98,black,0,0,,4,,2017,,,,4,43,,,,,,,,,,,
100g16,100,green,1,0,,3,,2016,,,,7,178,,,,,,,,,,,
100g16,100,green,1,0,,3,,2016,,,,13,341,,,,,,,,,,,
100g16,100,green,1,0,,3,,2016,,,,17,486,,,,,,,,,,,
100g16,100,green,1,0,,3,,2016,,,,22,591,,,,,,,,,,,
100bk16,100,black,1,0,,4,,2016,,,,4,111,,,,,,,,,,,
100bk16,100,black,1,0,,4,,2016,,,,10,210,,,,,,,,,,,
100bk16,100,black,1,0,,4,,2016,,,,14,385,,,,,,,,,,,
100bk16,100,black,1,0,,4,,2016,,,,19,478,,,,,,,,,,,
130r16,130,red,0,0,,1,,2016,,,,5,60,,,,,,,,,,,
130r16,130,red,0,0,,1,,2016,,,,10,187,,,,,,,,,,,
130r16,130,red,0,0,,1,,2016,,,,15,257,,,,,,,,,,,
130b16,130,blue,0,0,,2,,2016,,,,5,56,,,,,,,,,,,
130b16,130,blue,0,0,,2,,2016,,,,10,171,,,,,,,,,,,
130b16,130,blue,0,0,,2,,2016,,,,15,255,,,,,,,,,,,
130g16,130,green,0,0,,3,,2016,,,,4,50,,,,,,,,,,,
130bk16,130,black,0,0,,4,,2016,,,,4,44,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,1,42,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,6,129,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,11,283,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,17,395,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,21,537,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,26,596,,,,,,,,,,,
19b16,19,blue,0,0,,2,,2016,,,,31,607,,,,,,,,,,,
19g16,19,blue,0,0,,3,,2016,,,,1,40,,,,,,,,,,,
19g16,19,blue,0,0,,3,,2016,,,,6,130,,,,,,,,,,,
19g16,19,blue,0,0,,3,,2016,,,,11,318,,,,,,,,,,,
19g16,19,blue,0,0,,3,,2016,,,,17,482,,,,,,,,,,,
19bk16,19,black,0,0,,4,,2016,,,,0,32,,,,,,,,,,,
19bk16,19,black,0,0,,4,,2016,,,,5,92,,,,,,,,,,,
19bk16,19,black,0,0,,4,,2016,,,,10,253,,,,,,,,,,,
1bk16,1,black,1,0,,4,,2016,,,,5,53,,,,,,,,,,,
30r16,30,red,0,1,,1,m,2016,,,,5,94,,,,,,,,,,,
30r16,30,red,0,1,,1,m,2016,,,,10,231,,,,,,,,,,,
30r16,30,red,0,1,,1,m,2016,,,,15,388,,,,,,,,,,,
30r16,30,red,0,1,,1,m,2016,,,,20,519,,,,,,,,,,,
30r16,30,red,0,1,,1,m,2016,,,,26,447,,,,,,,,,,,
30r16,30,red,0,1,,1,m,2016,,,,30,402,,,,,,,,,,,
30b16,30,blue,0,1,,2,m,2016,,,,5,84,,,,,,,,,,,
30b16,30,blue,0,1,,2,m,2016,,,,10,235,,,,,,,,,,,
30b16,30,blue,0,1,,2,m,2016,,,,15,444,,,,,,,,,,,
30b16,30,blue,0,1,,2,m,2016,,,,20,649,,,,,,,,,,,
30b16,30,blue,0,1,,2,m,2016,,,,26,592,,,,,,,,,,,
30b16,30,blue,0,1,,2,m,2016,,,,30,479,,,,,,,,,,,
30r16,30,green,0,0,,3,,2016,,,,4,65,,,,,,,,,,,
30r16,30,green,0,0,,3,,2016,,,,9,217,,,,,,,,,,,
30r16,30,green,0,0,,3,,2016,,,,14,380,,,,,,,,,,,
30r16,30,green,0,0,,3,,2016,,,,19,554,,,,,,,,,,,
31r16,31,red,1,1,,1,m,2016,,,,4,79,,,,,,,,,,,
31r16,31,red,1,1,,1,m,2016,,,,9,207,,,,,,,,,,,
31r16,31,red,1,1,,1,m,2016,,,,15,300,,,,,,,,,,,
31r16,31,red,1,1,,1,m,2016,,,,19,417,,,,,,,,,,,
31r16,31,red,1,1,,1,m,2016,,,,25,511,,,,,,,,,,,
31r16,31,red,1,1,,1,m,2016,,,,30,600,,,,,,,,,,,
31b16,31,blue,1,1,,2,m,2016,,,,4,69,,,,,,,,,,,
31b16,31,blue,1,1,,2,m,2016,,,,9,180,,,,,,,,,,,
31b16,31,blue,1,1,,2,m,2016,,,,15,278,,,,,,,,,,,
31b16,31,blue,1,1,,2,m,2016,,,,19,393,,,,,,,,,,,
31b16,31,blue,1,1,,2,m,2016,,,,25,521,,,,,,,,,,,
31b16,31,blue,1,1,,2,m,2016,,,,30,610,,,,,,,,,,,
31g16,31,green,1,0,,3,,2016,,,,1,37,,,,,,,,,,,
3b16,3,blue,1,0,,2,,2016,,,,3,67,,,,,,,,,,,
3b16,3,blue,1,0,,2,,2016,,,,8,178,,,,,,,,,,,
3b16,3,blue,1,0,,2,,2016,,,,13,374,,,,,,,,,,,
3g16,3,green,1,0,,3,,2016,,,,2,44,,,,,,,,,,,
3g16,3,green,1,0,,3,,2016,,,,7,125,,,,,,,,,,,
3g16,3,green,1,0,,3,,2016,,,,12,295,,,,,,,,,,,
42r16,42,red,0,0,,1,,2016,,,,4,80,,,,,,,,,,,
42r16,42,red,0,0,,1,,2016,,,,9,175,,,,,,,,,,,
42r16,42,red,0,0,,1,,2016,,,,14,295,,,,,,,,,,,
42b16,42,blue,0,0,,2,,2016,,,,3,69,,,,,,,,,,,
42b16,42,blue,0,0,,2,,2016,,,,8,138,,,,,,,,,,,
42b16,42,blue,0,0,,2,,2016,,,,13,287,,,,,,,,,,,
42g16,42,green,0,0,,3,,2016,,,,1,45,,,,,,,,,,,
42g16,42,green,0,0,,3,,2016,,,,6,111,,,,,,,,,,,
42bk16,42,black,0,0,,4,,2016,,,,5,48,,,,,,,,,,,
58b16,58,blue,0,0,,2,,2016,,,,1,39,,,,,,,,,,,
58b16,58,blue,0,0,,2,,2016,,,,6,121,,,,,,,,,,,
58b16,58,blue,0,0,,2,,2016,,,,11,336,,,,,,,,,,,
58b16,58,blue,0,0,,2,,2016,,,,17,581,,,,,,,,,,,
58b16,58,blue,0,0,,2,,2016,,,,21,585,,,,,,,,,,,
75bk16,75,black,0,0,,4,,2016,,,,0,33,,,,,,,,,,,
75bk16,75,black,0,0,,4,,2016,,,,5,106,,,,,,,,,,,
75bk16,75,black,0,0,,4,,2016,,,,10,231,,,,,,,,,,,
75bk16,75,black,0,0,,4,,2016,,,,15,448,,,,,,,,,,,
75bk16,75,black,0,0,,4,,2016,,,,20,470,,,,,,,,,,,
77r16,77,red,0,0,,1,,2016,,,,0,33,,,,,,,,,,,
77r16,77,red,0,0,,1,,2016,,,,5,109,,,,,,,,,,,
77r16,77,red,0,0,,1,,2016,,,,10,251,,,,,,,,,,,
77r16,77,red,0,0,,1,,2016,,,,15,408,,,,,,,,,,,
77r16,77,red,0,0,,1,,2016,,,,20,474,,,,,,,,,,,
77r16,77,red,0,0,,1,,2016,,,,25,471,,,,,,,,,,,
77g16,77,green,0,0,,3,,2016,,,,5,100,,,,,,,,,,,
77g16,77,green,0,0,,3,,2016,,,,10,248,,,,,,,,,,,
77g16,77,green,0,0,,3,,2016,,,,15,444,,,,,,,,,,,
77g16,77,green,0,0,,3,,2016,,,,20,502,,,,,,,,,,,
77bk16,77,black,0,0,,4,,2016,,,,3,47,,,,,,,,,,,
77bk16,77,black,0,0,,4,,2016,,,,8,109,,,,,,,,,,,
77bk16,77,black,0,0,,4,,2016,,,,13,61,,,,,,,,,,,
78b16,77,blue,0,0,,2,,2016,,,,5,120,,,,,,,,,,,
78b16,77,blue,0,0,,2,,2016,,,,10,10,,,,,,,,,,,
78b16,77,blue,0,0,,2,,2016,,,,15,511,,,,,,,,,,,
78b16,77,blue,0,0,,2,,2016,,,,20,602,,,,,,,,,,,
78b16,77,blue,0,0,,2,,2016,,,,25,702,,,,,,,,,,,
78g16,78,green,0,0,,3,,2016,,,,5,117,,,,,,,,,,,
78g16,78,green,0,0,,3,,2016,,,,10,301,,,,,,,,,,,
78g16,78,green,0,0,,3,,2016,,,,15,401,,,,,,,,,,,
78g16,78,green,0,0,,3,,2016,,,,20,453,,,,,,,,,,,
78bk16,78,black,0,0,,4,,2016,,,,3,66,,,,,,,,,,,
78bk16,78,black,0,0,,4,,2016,,,,8,208,,,,,,,,,,,
78bk16,78,black,0,0,,4,,2016,,,,12,299,,,,,,,,,,,
78bk16,78,black,0,0,,4,,2016,,,,17,298,,,,,,,,,,,
97bk16,97,black,1,0,,4,,2016,,,,4,58,,,,,,,,,,,
97bk16,97,black,1,0,,4,,2016,,,,9,131,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,1,40,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,5,101,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,10,311,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,15,535,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,20,779,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,25,770,,,,,,,,,,,
12b14,12,blue,0,1,,1,,2014,,,,33,816,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,0,36,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,4,86,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,9,264,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,14,435,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,19,678,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,24,703,,,,,,,,,,,
12g14,12,green,0,1,,2,,2014,,,,32,737,,,,,,,,,,,
12r14,12,red,0,0,,3,,2014,,,,3,42,,,,,,,,,,,
12bk14,12,black,0,0,,4,,2014,,,,3,38,,,,,,,,,,,
12bk14,12,black,0,0,,4,,2014,,,,7,56,,,,,,,,,,,
28g14,28,green,0,0,,2,,2014,,,,4,76,,,,,,,,,,,
28g14,28,green,0,0,,2,,2014,,,,9,103,,,,,,,,,,,
28g14,28,green,0,0,,2,,2014,,,,14,190,,,,,,,,,,,
28g14,28,green,0,0,,2,,2014,,,,19,285,,,,,,,,,,,
28bk14,28,black,0,0,,4,,2014,,,,1,34,,,,,,,,,,,
28bk14,28,black,0,0,,4,,2014,,,,5,64,,,,,,,,,,,
28bk14,28,black,0,0,,4,,2014,,,,10,94,,,,,,,,,,,
33g14,33,green,0,0,,2,,2014,,,,2,45,,,,,,,,,,,
33g14,33,green,0,0,,2,,2014,,,,3,100,,,,,,,,,,,
33g14,33,green,0,0,,2,,2014,,,,8,260,,,,,,,,,,,
33g14,33,green,0,0,,2,,2014,,,,13,487,,,,,,,,,,,
33g14,33,green,0,0,,2,,2014,,,,18,605,,,,,,,,,,,
33g14,33,green,0,0,,2,,2014,,,,25,456,,,,,,,,,,,
